"txid","ordertxid","pair","aclass","time","type","ordertype","price","cost","fee","vol","margin","misc","ledgers","posttxid","posstatuscode","cprice","ccost","cfee","cvol","cmargin","net","costusd","trades"
"TBVIGS-EATQ4-XOAOG6","O2G6KV-YEUCR-QEH7N4","SOL/USD","forex","2024-09-06 02:09:22.7194","sell","limit",130.66000,2.61320,0.00653,0.02000000,0.00000,"","LBOB65-LV5M3-554BE6,LS4BVB-G52X4-HMAPVP","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.61320,""
"THGPMP-C2XUP-VZVK2H","OKSHEG-OWZO5-YVOT4C","SOL/USD","forex","2024-09-06 02:21:27.5353","sell","limit",130.78000,2.61560,0.00654,0.02000000,0.00000,"","L5LJT5-PTS3U-LLYME3,LSXWF5-6VHJ7-6UZFWJ","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.61560,""
"TMVL5B-GCBY2-AA5QMV","OUJ6KS-ZNFKS-LYUPMO","SOL/USD","forex","2024-09-06 02:21:36.9848","sell","limit",130.79000,2.61580,0.00654,0.02000000,0.00000,"","LNPE4U-73ENN-LJ743A,L23M2U-TMNEL-C3AOWL","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.61580,""
"T4XSQH-7QLYJ-OZQGMV","O4ZMRX-RXB5U-32FYHR","SOL/USD","forex","2024-09-06 02:34:37.8761","sell","limit",130.89000,2.61780,0.00654,0.02000000,0.00000,"","L62VCP-PYE7M-AKHC45,LLCYK5-NNBLA-YHIDCT","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.61780,""
"TKNI6P-7WM7J-MTJS4G","O5YDT5-BKIJU-U7P4DU","SOL/USD","forex","2024-09-06 02:42:14.3018","sell","limit",131.03000,2.62060,0.00655,0.02000000,0.00000,"","LZXAG2-TRQQV-YE6ZVU,L3IPXT-RC3MC-IYL2SL","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.62060,""
"TTED7Z-U6BAN-RGYQOI","OUJFIM-UZGPZ-M4T5ZX","SOL/USD","forex","2024-09-06 05:10:46.8909","buy","limit",130.25000,2.60500,0.00651,0.02000000,0.00000,"","LKQACB-5JG4F-4MDZAC,LZG2TB-ZA7AP-EKVSXE","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.60500,""
"TCAHWJ-JH6I3-2RJ7IL","OGDRSG-BNT6T-INSCED","ADA/USD","forex","2024-09-06 05:24:38.8755","buy","limit",0.328320,6.566400,0.016416,20.00000000,0.000000,"","LOYLBS-M5UFF-MSI74F,LC3RIS-VULHN-KDEH2E","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.566400,""
"TUQYZL-JFWF2-6SOZHP","OSJR44-UQ2ZJ-UBELRT","ADA/USD","forex","2024-09-06 06:26:34.3313","buy","limit",0.325840,6.516800,0.016292,20.00000000,0.000000,"","LNJGA7-EAUV4-J2UNYC,LSA5HK-J6AWV-4LD5TO","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.516800,""
"TABYHP-673MU-Y7RZ6K","O44KQ7-IBIGR-47UIRS","ADA/USD","forex","2024-09-06 06:26:42.9391","buy","limit",0.325820,6.516400,0.016291,20.00000000,0.000000,"","L7X2VH-R7WZI-LPRMT5,LSN5ZT-Y22SQ-6EOLLI","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.516400,""
"TIJNV2-M62PS-MFS7VA","OKUDXE-2QKPQ-L6J72Z","BTC/USD","forex","2024-09-06 07:14:29.3249","buy","limit",56309.40000,11.26188,0.02815,0.00020000,0.00000,"","LRDE6E-HPUZ3-AGPIKW,LLKONX-4RLHA-ZG7HIS","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.26188,""
"TQL6LC-47YIO-RP55S2","OW42H2-GDBIJ-ERJKGP","ADA/USD","forex","2024-09-06 07:17:48.9721","buy","limit",0.323360,6.467200,0.016168,20.00000000,0.000000,"","LHIPQB-VDSJE-DVQ3TG,LMWW62-7V4F6-A7LCQI","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.467200,""
"TJFPNK-J6YTF-NVSL5Z","O4Q772-O7WN2-GTPVT2","SOL/USD","forex","2024-09-06 07:17:52.7778","buy","limit",129.27000,2.58540,0.00646,0.02000000,0.00000,"","LNH732-ROUEN-VGUGCE,LKFXKG-VA6BS-WVWLKM","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.58540,""
"TLXLIM-WLDMX-QCGDIJ","OJXZSO-HR3TO-J3WPKS","SOL/USD","forex","2024-09-06 07:18:11.5226","buy","limit",129.13000,2.58260,0.00646,0.02000000,0.00000,"","LA2ZZ6-IYW6E-AKGXFT,LJVVMH-NXDF3-I473QB","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.58260,""
"TZUO2E-B6JCY-IRT4DK","OFJBWB-7SEA4-7UYMUH","ETH/USD","forex","2024-09-06 07:18:30.1436","buy","limit",2367.91000,4.73582,0.01184,0.00200000,0.00000,"","LGPJM6-K2RKL-HO2GLQ,LNOK4C-36M4P-HCLWFX","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.73582,""
"TJHMXR-ZGS5N-RGRES7","OLLNZH-LIDGP-SQSB2K","ADA/USD","forex","2024-09-06 07:19:25.9804","buy","limit",0.322020,6.440400,0.016101,20.00000000,0.000000,"","LYJOPB-VGILS-275ERL,LEYIJU-PGVJ3-WAW5OC","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.440400,""
"T6JI2P-C3E7J-U22V54","O67XCW-2ABRO-M3K3T3","BTC/USD","forex","2024-09-06 07:20:07.9643","buy","limit",55883.90000,11.17678,0.02794,0.00020000,0.00000,"","LXLNFM-J3A76-CRZMYT,LQPQRB-22JL3-I25GH6","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.17678,""
"T6AVXF-R2CW2-PXV4FP","OVKWND-2RY7K-BYMY7F","ETH/USD","forex","2024-09-06 07:21:02.282","buy","limit",2350.02000,4.70004,0.01175,0.00200000,0.00000,"","LLIE7V-C2D3P-FJV5J7,LD3L2G-KIOG7-IFQ5LM","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.70004,""
"TXQGTM-OJCLV-JEGV5O","O3GCFB-2NO23-5WTYOV","SOL/USD","forex","2024-09-06 07:21:36.4383","buy","limit",128.28000,2.56560,0.00641,0.02000000,0.00000,"","L7MY5U-HCXBV-Z2LR5I,LBP26C-RP4J7-DG223R","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.56560,""
"TDVB4X-HGG2G-JXICXR","OLRHL4-PIQHI-GXUYZD","ETH/USD","forex","2024-09-06 07:22:47.2237","buy","limit",2332.12000,4.66424,0.01166,0.00200000,0.00000,"","LPWO6M-TTMHL-B7FLFB,LXK5VJ-T3HBP-JELWWZ","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.66424,""
"TXUMYK-RFGGC-N45JXL","OCDDB2-IGBYA-XCLWYK","BTC/USD","forex","2024-09-06 07:24:32.1414","buy","limit",55458.40000,11.09168,0.02773,0.00020000,0.00000,"","L37O4U-PPFFE-ZLG2IL,LJXBQJ-BK4JF-ZOAJEN","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.09168,""
"TRKN6E-OYYN7-M5UUYR","OPLZKW-4EBH2-RKNUGI","ADA/USD","forex","2024-09-06 07:24:42.4418","buy","limit",0.319590,6.391800,0.015980,20.00000000,0.000000,"","LR7S6W-LLWIJ-ZPPVMY,LSJWTR-4L5DH-V3XIIA","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.391800,""
"T7CDJL-A3JAS-3ZENED","OT2335-NS5GO-NLGJSL","BTC/USD","forex","2024-09-06 07:43:00.0901","sell","limit",55726.00000,11.14520,0.02786,0.00020000,0.00000,"","LA4EE3-N3ZYO-M7UHVG,LPYWXW-SKISQ-2AJWNQ","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.14520,""
"TPCL7R-W6SRT-MGX6UR","OU7I6K-SREMB-MWIYON","SOL/USD","forex","2024-09-06 09:57:56.6473","sell","limit",129.26000,2.58520,0.00646,0.02000000,0.00000,"","L36SI2-NUZLJ-EHZLGD,LEV4WN-NMSBK-RM3WAM","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.58520,""
"TMID2Q-J6USS-RM7KM5","OUYIAE-MF2SW-OM7AJC","SOL/USD","forex","2024-09-06 10:20:16.3397","sell","limit",130.22000,2.60440,0.00651,0.02000000,0.00000,"","LLHSGR-VHSUK-5DWXGF,LGQTHC-A4DV5-4F6BGY","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.60440,""
"TGBWYS-SO5UE-LCCVGM","OZIMIW-WVCBJ-HXEK36","SOL/USD","forex","2024-09-06 10:24:52.9493","sell","limit",130.52000,2.61040,0.00653,0.02000000,0.00000,"","LJIWLA-ATMYO-HJPS7F,LOX7EC-JQUQO-54EGLI","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.61040,""
"TH6ZG3-RPXOB-5JJHB2","OUT7L3-4WIWJ-7S2C6G","BTC/USD","forex","2024-09-06 10:32:03.2924","sell","limit",56140.80000,11.22816,0.02807,0.00020000,0.00000,"","LPJ5XH-U3YDG-HYNSZ3,L4MMMD-GA6SU-YBYNSF","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.22816,""
"TENI4G-PK5HQ-HT7OAW","OAOESZ-TCJU3-U4K2JY","SOL/USD","forex","2024-09-06 12:30:22.5215","sell","limit",131.08000,2.62160,0.00655,0.02000000,0.00000,"","LCTPI5-QMNHF-6SYFFR,L5A5MF-PLZ32-4NJV24","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.62160,""
"T4WOSX-HAKRC-HEUDO3","OPZ3NP-3DRK7-3XATNI","BTC/USD","forex","2024-09-06 12:30:25.75","sell","limit",56555.70000,11.31114,0.02828,0.00020000,0.00000,"","LXDCFC-YUPXL-3GXSOQ,LRKVKY-GW4VW-BPELMP","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.31114,""
"TSZMQP-VDEP2-3FP2ZB","OI7WA7-4SX6M-UYTWT5","SOL/USD","forex","2024-09-06 12:30:25.7505","sell","limit",131.62000,2.63240,0.00658,0.02000000,0.00000,"","L4FEHB-NA3K7-JIRSSN,LRW4BS-WE65P-BMKYG3","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.63240,""
"TP7CZP-PD3FR-CUQFCW","OQG6QA-VE6HZ-E6OXAH","BTC/USD","forex","2024-09-06 12:56:38.3688","sell","limit",56840.10000,11.36802,0.02842,0.00020000,0.00000,"","L2SJ2A-UFO5G-KFFX2M,LNDGLK-3FIKT-DGQ2LT","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.36802,""
"TXJ7VT-GIPJK-VSHDX3","OGCB2K-QEMLR-NUHULW","SOL/USD","forex","2024-09-06 13:38:17.8564","buy","limit",132.87000,2.65740,0.00664,0.02000000,0.00000,"","LBWJRW-XWUWR-WEZF4H,LRG3VC-PLLYU-XL35AR","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.65740,""
"T3TJTX-NNZ2Y-WHSI7P","OR734G-MNF7Z-UCNWAT","BTC/USD","forex","2024-09-06 13:38:36.8706","buy","limit",56473.60000,11.29472,0.02824,0.00020000,0.00000,"","LHMALX-WIYGJ-SIGDOJ,LFXGSP-ZWRCU-QZHJSW","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.29472,""
"TRFAFP-J4OAS-HN6SRY","OXNXUS-AE4TW-DK23JE","ADA/USD","forex","2024-09-06 13:40:03.3314","buy","limit",0.322460,6.449200,0.016123,20.00000000,0.000000,"","LYINYB-ATVVB-VPTUUH,L5FVKC-XZQ4W-NQH6OK","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.449200,""
"TDWPDN-7SZCC-4H2JUH","O5SLZY-FCX2L-EBKHHO","ETH/USD","forex","2024-09-06 13:40:44.3623","buy","limit",2377.30000,4.75460,0.01189,0.00200000,0.00000,"","LASXKE-TUCEU-K65DZO,LTIIBE-QOCZG-X56W4J","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.75460,""
"T523NF-XK6S6-4I5LIM","OM45DX-IBX3M-GF7HGK","SOL/USD","forex","2024-09-06 13:40:54.7959","buy","limit",131.87000,2.63740,0.00659,0.02000000,0.00000,"","LVJKP5-3UAQN-WZ5DP2,LW3PQZ-WVFUS-XZ7MMQ","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.63740,""
"T63LDC-KRRDV-V4F52G","OQL65A-VSO45-VDZW47","BTC/USD","forex","2024-09-06 13:41:14.3926","buy","limit",56046.80000,11.20936,0.02802,0.00020000,0.00000,"","LQZBC2-73RYJ-Q4IMGT,LQSK3K-AYVUB-UPQYVB","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.20936,""
"TTASJM-Z2IFN-4RUQ7T","OXOMAK-AE5CO-6LLLKR","ADA/USD","forex","2024-09-06 13:41:17.1381","buy","limit",0.320020,6.400400,0.016001,20.00000000,0.000000,"","L3ZDCL-2PCYH-OZSJTY,LAP526-D4MHI-GCI66I","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.400400,""
"TV6GZJ-3EPLB-4TJKJA","O42YBC-Y54VK-POI4WJ","ETH/USD","forex","2024-09-06 13:41:54.4849","buy","limit",2359.34000,4.71868,0.01180,0.00200000,0.00000,"","LHUAVH-WW5U6-6U3JUX,LGFPYH-FU5QL-HOWGIU","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.71868,""
"TSEV3V-4UE5U-BOHYOT","O3NMTI-3ZKWJ-LOP3AF","SOL/USD","forex","2024-09-06 13:58:55.391","buy","limit",131.02000,2.62040,0.00655,0.02000000,0.00000,"","LDBC2Y-Y4V2I-S4JRJV,LFKW4V-VCFGQ-KXAGSR","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.62040,""
"TKGN66-N42VZ-WSFQCR","OQTTUC-QQVRW-AEDJOO","SOL/USD","forex","2024-09-06 13:59:06.2331","buy","limit",130.86000,2.61720,0.00654,0.02000000,0.00000,"","LESCVE-5Y5KY-TV3NLA,LXOVNE-7RAC5-BXTKE7","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.61720,""
"TQPSOR-AAGQO-IHD4SE","OSRLT3-YZKU6-EBOXIT","BTC/USD","forex","2024-09-06 14:06:03.3639","buy","limit",55620.10000,11.12402,0.02781,0.00020000,0.00000,"","LMMX4Y-GMAJ7-AVGA2X,LQ34F3-7KC3D-4HSOZW","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.12402,""
"TKVUN4-IJCV5-U752YI","OIXGQ2-2LZTY-LIAPAT","SOL/USD","forex","2024-09-06 14:06:05.217","buy","limit",129.86000,2.59720,0.00649,0.02000000,0.00000,"","L356HE-IV42N-OLSO5S,LTA2NH-FOBHV-JZ2AJD","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.59720,""
"TD7RRK-JCUC6-D5RP4X","O5Y3FU-ELUDV-J3TCZ3","ETH/USD","forex","2024-09-06 14:06:54.2569","buy","limit",2341.37000,4.68274,0.01171,0.00200000,0.00000,"","LLWSOJ-LHRG5-RE6ORQ,LLFRD5-4A7M3-4ZGQHT","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.68274,""
"T5ZOCU-WWLJF-7WSTMK","ONZ3JK-DZ4OT-ZOH5KF","BTC/USD","forex","2024-09-06 14:13:11.4411","buy","limit",55193.30000,11.03866,0.02760,0.00020000,0.00000,"","LYFJON-WMN3T-K7DOGM,LMN6CZ-YKONS-AS27DV","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.03866,""
"T3A4AZ-3537G-4SPISB","OQCRNI-LN4YY-AG5GNW","ETH/USD","forex","2024-09-06 14:46:09.7073","buy","limit",2323.41000,4.64682,0.01162,0.00200000,0.00000,"","LC3UWF-O4H5V-ZEENDM,LHCTMI-O6CAC-TXJXEA","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.64682,""
"TGVP7A-HTETV-ZJBEQJ","OV7ZUO-47SLG-K2GLOM","ADA/USD","forex","2024-09-07 15:07:53.2959","sell","limit",0.325000,6.500000,0.016250,20.00000000,0.000000,"","LCS7OS-PGHNL-O4XEAA,L7BTA4-RICYY-4HR3UB","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.500000,""
"TMMI2W-EE4WW-U2PMNB","OIAGWY-7LBPP-N3AIDQ","BTC/USD","forex","2024-09-07 17:35:39.4865","buy","limit",54360.40000,10.87208,0.02718,0.00020000,0.00000,"","LKNCUX-F472Z-T2Y2DX,LSMISX-4K3OV-IMRD4R","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.87208,""
"TXQTZC-W4ZDZ-22BZPF","OAA52K-NWTTM-FQ6JJO","ADA/USD","forex","2024-09-07 19:26:32.9266","sell","limit",0.327330,6.546600,0.016367,20.00000000,0.000000,"","LRIVSF-QVOHO-5G6E7M,LOCAOT-A5HVS-S5LHKX","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.546600,""
"TBPOI6-7DPZS-Z4HKIT","OJ3Q65-CCPZ4-7YS6KA","ETH/USD","forex","2024-09-07 21:10:25.5477","buy","limit",2262.93000,4.52586,0.01131,0.00200000,0.00000,"","LOJWUD-RIPKD-DR24UC,LBJGT2-NTBDS-R74SYF","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.52586,""
"THNZ7H-HSFGP-SW3B6H","OR5EXM-XQYTD-C7VEPU","BTC/USD","forex","2024-09-07 21:10:26.7453","buy","limit",53971.00000,10.79420,0.02699,0.00020000,0.00000,"","LWJD5N-TFZFB-774HK2,LN24YM-6HAFQ-HCRJIO","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.79420,""
"TFEGFK-VJYG6-IHGMTE","O75UQQ-OWRVJ-WPISVS","ADA/USD","forex","2024-09-07 21:28:35.5425","buy","limit",0.324570,6.491400,0.016229,20.00000000,0.000000,"","L24QCX-OFWKF-JXG7G3,LGQOFS-VKDVU-QB52CY","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.491400,""
"TOTPYM-5BTYF-AODDZZ","OF6SOL-HTN7J-EJCYNE","SOL/USD","forex","2024-09-07 21:57:52.809","buy","limit",126.86000,2.53720,0.00634,0.02000000,0.00000,"","LXODYH-MIN42-X2QWJF,L6HT6E-GY6WJ-TLQPNN","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.53720,""
"T6AELU-UTHSD-G2DJWM","OLYHEZ-AQ6YV-BRKR36","ADA/USD","forex","2024-09-07 22:36:38.0115","buy","limit",0.323280,6.465600,0.016164,20.00000000,0.000000,"","LXJCIH-HWG3L-O4P777,LQNENC-ZTZ2P-LRQPMT","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.465600,""
"T2TPMQ-UG3YT-HV3GPN","OKEADY-CZTHW-ZY5EWX","ETH/USD","forex","2024-09-07 23:04:54.4787","buy","limit",2258.74000,4.51748,0.01129,0.00200000,0.00000,"","LA6JW4-QCQ4Q-LTMOIT,L2RYNE-SPO75-GIEGOE","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.51748,""
"TIYIN5-LRH2W-U7V7GY","OFHND4-Y3TD2-FKEMO2","ADA/USD","forex","2024-09-08 00:55:05.2829","sell","limit",0.325520,6.510400,0.016276,20.00000000,0.000000,"","LXUBQK-YHCSV-GOOYSL,LOH4FT-7DEBH-YCB6LT","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.510400,""
"TSISPU-QQ4FL-APCJUL","OYIQSS-NXCHW-J5HGJF","SOL/USD","forex","2024-09-08 01:21:06.7501","sell","limit",127.98000,2.55960,0.00640,0.02000000,0.00000,"","LFDIYW-YCOV6-77VRFQ,LCWKMN-QYV3X-HOM3OP","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.55960,""
"TTNWXT-AAGHS-PZBM4L","OOWF6B-W24HT-ZGMNXW","ADA/USD","forex","2024-09-08 01:26:52.9472","sell","limit",0.328330,6.566600,0.016417,20.00000000,0.000000,"","L4X6XY-SH33I-FI3TQF,L37XM3-JDYG5-ES7PVM","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.566600,""
"TRJYZ5-RHJMC-E4ASL4","O7Q5G6-4FKJ5-3HWCHZ","ADA/USD","forex","2024-09-08 01:35:08.1653","sell","limit",0.329150,6.583000,0.016458,20.00000000,0.000000,"","LRR5YY-UBZSU-FD3WXP,LDNW2E-OIMNM-KLG44D","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.583000,""
"TL46IM-EQGEE-N65N3P","O2SWZE-UPS7W-3CMUGM","ADA/USD","forex","2024-09-08 03:07:56.3577","sell","limit",0.330740,6.614800,0.016537,20.00000000,0.000000,"","LRLF2J-UJTB5-I3QVTK,LF74MB-EXOB4-WD5AUP","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.614800,""
"THPTEP-RXKEU-5BJLCE","OMAZFN-FQPPI-VYHWOV","ETH/USD","forex","2024-09-08 04:25:36.4217","sell","limit",2292.75000,4.58550,0.01146,0.00200000,0.00000,"","L5VEI2-3U4AJ-BKNMHZ,LAQG7W-AIIE2-FNSMJU","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.58550,""
"TQLELS-EHFPE-2DWJ5A","OID6Z6-QB6EK-527A3Z","ADA/USD","forex","2024-09-08 04:53:46.3127","sell","limit",0.333155,6.663100,0.016658,20.00000000,0.000000,"","LLLEKL-QDTGU-YHOYBY,L7RMDD-QJTZU-NKXJMI","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.663100,""
"T2SQFT-MTYOV-LPZJIP","O5OJ3H-CK72E-4MJK6P","SOL/USD","forex","2024-09-08 07:10:02.4252","sell","limit",128.76000,2.57520,0.00644,0.02000000,0.00000,"","LJU3FP-CFYOZ-24TFYE,LOGOXP-HBZXY-FX2W7G","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.57520,""
"TI2YAS-M3IL6-3WTZTF","OLZPIP-XQYK7-XQFHMJ","SOL/USD","forex","2024-09-08 07:10:12.4876","sell","limit",128.91000,2.57820,0.00645,0.02000000,0.00000,"","LZCONO-SG4RI-NAA723,LSYUTP-4B5PB-QHVFLE","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.57820,""
"TN4XFQ-AVPNT-FPRY6A","OBKTMZ-QP6R7-P3AYPO","ADA/USD","forex","2024-09-08 08:59:32.0105","sell","limit",0.335668,6.713360,0.016783,20.00000000,0.000000,"","LUNWFW-STAC2-QOTNN4,LUWEHJ-KZGM7-PHMSOE","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.713360,""
"TY7IJQ-FFN46-TRAINF","OVXWVM-M4PD7-XUC3R4","SOL/USD","forex","2024-09-08 12:24:58.7694","buy","limit",129.66000,2.59320,0.00648,0.02000000,0.00000,"","LDYHV4-SD6FC-2SHK52,LDCNIZ-VJ23D-URILTI","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.59320,""
"THKBRC-JLZL5-7M3D35","OAUHUQ-DKS6A-TU5MQ7","ETH/USD","forex","2024-09-08 12:28:14.1912","buy","limit",2287.84000,4.57568,0.01144,0.00200000,0.00000,"","L33Z53-FQ7LM-6HZ7JE,LF7QVU-P3QPP-YBCKGC","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.57568,""
"TJ4A5X-PEHFS-JWUM7Z","OL66LU-HGZ6A-IC35WS","ADA/USD","forex","2024-09-08 12:32:00.002","buy","limit",0.337050,6.741000,0.016853,20.00000000,0.000000,"","LSBLHU-AUMV4-OMUMRV,L66SXD-KMWIG-TRNEIF","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.741000,""
"TAIJWF-PGNK3-65HIHK","OG2FCT-FRUN4-7ZXS64","SOL/USD","forex","2024-09-08 13:00:21.0345","buy","limit",128.72000,2.57440,0.00644,0.02000000,0.00000,"","LO5ZOD-2GS6K-4XOYNT,LZCIN5-LPLF5-SJSQDZ","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.57440,""
"T3C57L-TBUIS-N6F3V2","OLJ5DZ-5DUJP-TKUAA3","BTC/USD","forex","2024-09-08 13:06:53.1083","buy","limit",54116.70000,10.82334,0.02706,0.00020000,0.00000,"","LAC6DZ-J6EOB-AJNJTS,LW5HXO-ZXKUY-ZXUIEK","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.82334,""
"TLD2V5-WAOEB-AKZCKW","OKDXVM-IRSS4-XACCDA","ADA/USD","forex","2024-09-08 13:09:43.7968","buy","limit",0.333960,6.679200,0.016698,20.00000000,0.000000,"","LNVOUE-POJF5-TWPUHR,LOCYNZ-WJL6J-U2W6WF","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.679200,""
"TMNMBV-5CQEY-2VGNUW","ORHR3F-H44S6-GZO2JT","ETH/USD","forex","2024-09-08 13:10:02.8177","buy","limit",2269.50000,4.53900,0.01135,0.00200000,0.00000,"","LLFSCO-VJAHR-A2O4V3,LWJX5J-SGWYX-3DGDNI","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.53900,""
"TVU76I-NS5Y3-F3LO77","OO56AF-6L6FD-WWCDS2","SOL/USD","forex","2024-09-08 14:55:29.7975","buy","limit",127.79000,2.33813,0.00585,0.01829666,0.00000,"","LPCXRU-MKNLH-D2HBL2,LR7ZVU-WEQE7-ATVZQ6","TKH2SE-M7IF5-CFI7LT","","","","","","","",2.33813,""
"TEBZDN-YHBN5-GRJPUF","OO56AF-6L6FD-WWCDS2","SOL/USD","forex","2024-09-08 14:57:18.0675","buy","limit",127.79000,0.21767,0.00054,0.00170334,0.00000,"","LNJX2H-LSX5Z-RKYF2A,L2SMSC-CAUKQ-QWJIV6","TKH2SE-M7IF5-CFI7LT","","","","","","","",0.21767,""
"THXJ32-OLBLO-FWWKEC","OFTNIC-4QPWF-4HY24H","ETH/USD","forex","2024-09-08 15:17:05.6775","buy","limit",2265.60000,4.53120,0.01133,0.00200000,0.00000,"","LWC2CE-5DPTE-3ZAFUG,LG6G3U-MBNJP-52FW3H","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.53120,""
"T5FXQ3-B7GNU-3YJI77","OBOZGQ-LCTQN-4FGQYM","BTC/USD","forex","2024-09-08 15:18:59.5131","buy","limit",53972.20000,10.79444,0.02699,0.00020000,0.00000,"","LXKK2V-OXW6K-A2GL7V,LXX2W4-KXDWV-2SSBXJ","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.79444,""
"TIZ7FY-DC7HE-4ORVWV","OVGAQO-MSPRX-WBCW7E","ADA/USD","forex","2024-09-08 15:34:19.429","buy","limit",0.333340,6.666800,0.016667,20.00000000,0.000000,"","L3W2L4-R7DFO-VZUQS6,LGNOO7-TVGNB-IZQYAR","TKH2SE-M7IF5-CFI7LT","","","","","","","",6.666800,""
"TJHWVY-BRDE4-TT4TIG","OM23HJ-5TZEN-DCJFGP","SOL/USD","forex","2024-09-08 15:58:47.8172","buy","limit",126.79000,5.07160,0.01268,0.04000000,0.00000,"","LCPYJU-JURGH-H7PSUN,L7UANS-VVG44-Z4VDSF","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.07160,""
"TNW7HU-G4F4Q-AONVLV","OZOWBA-2VMYB-KSTGFF","ETH/USD","forex","2024-09-08 15:59:22.025","buy","limit",2243.30000,4.48660,0.01122,0.00200000,0.00000,"","LULKSH-YNE24-6BGAXE,LKMDP2-LTIOB-LVXF53","TKH2SE-M7IF5-CFI7LT","","","","","","","",4.48660,""
"TZTYSM-ES3U2-2TGZY5","OAFZBW-FRXN5-2MIJUL","SOL/USD","forex","2024-09-08 16:36:26.6836","sell","limit",127.68000,5.10720,0.01277,0.04000000,0.00000,"","L5LVQW-XNWBB-SDOY2E,LNGVHU-SO2DF-DHYURB","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.10720,""
